2021-02-05 10:44:43.582000, D_BoilHTset Watch: , 47
2021-02-05 10:44:44.595000, C_SetPtr[1] SET: , 5
2021-02-05 10:44:45.314000, D_BoilHTset Watch: , 48
2021-02-05 10:44:46.330000, C_SetPtr[1] SET: , 6
2021-02-05 10:44:46.818000, D_BoilHTset Watch: , 49
2021-02-05 10:44:47.824000, C_SetPtr[1] SET: , 7
2021-02-05 10:44:48.566000, D_BoilHTset Watch: , 50
2021-02-05 10:44:49.570000, C_SetPtr[1] SET: , 8
2021-02-05 10:44:50.067000, D_BoilHTset Watch: , 51
2021-02-05 10:44:51.069000, C_SetPtr[1] SET: , 9
2021-02-05 10:44:51.574000, D_BoilHTset Watch: , 52
2021-02-05 10:44:52.583000, C_SetPtr[1] SET: , 10
2021-02-05 10:44:53.318000, D_BoilHTset Watch: , 53
2021-02-05 10:44:54.322000, C_SetPtr[1] SET: , 11
2021-02-05 10:44:54.836000, D_BoilHTset Watch: , 54
2021-02-05 10:44:55.848000, C_SetPtr[1] SET: , 12
2021-02-05 10:44:56.320000, D_BoilHTset Watch: , 55
2021-02-05 10:44:57.332000, C_SetPtr[1] SET: , 13
2021-02-05 10:44:58.334000, D_BoilHTset Watch: , 56
2021-02-05 10:44:59.345000, C_SetPtr[1] SET: , 14
2021-02-05 10:44:59.836000, D_BoilHTset Watch: , 57
2021-02-05 10:45:00.837000, C_SetPtr[1] SET: , 15
2021-02-05 10:45:01.321000, D_BoilHTset Watch: , 58
2021-02-05 10:45:02.334000, C_SetPtr[1] SET: , 16
2021-02-05 10:45:03.073000, D_BoilHTset Watch: , 59
2021-02-05 10:45:04.086000, C_SetPtr[1] SET: , 17
2021-02-05 10:45:05.074000, D_BoilHTset Watch: , 60
2021-02-05 10:45:06.077000, C_SetPtr[1] SET: , 18
2021-02-05 10:45:06.573000, D_BoilHTset Watch: , 65
2021-02-05 10:45:07.580000, C_SetPtr[1] SET: , 19
2021-02-05 10:45:08.074000, D_BoilHTset Watch: , 70
2021-02-05 10:45:09.088000, C_SetPtr[1] SET: , 20
2021-02-05 10:45:09.828000, D_BoilHTset Watch: , 75
2021-02-05 10:45:10.841000, C_SetPtr[1] SET: , 21
2021-02-05 10:45:11.831000, D_BoilHTset Watch: , 80
2021-02-05 16:56:50.974000, F_BLsts1.Bit.b4 Watch: , flowmode
2021-02-05 16:56:50.976000, C_SetPtr[1] SET: , 0
2021-02-05 16:56:57.904000, D_BoilHTset Watch: , 35
2021-02-05 16:56:58.909000, C_SetPtr[1] SET: , 1
2021-02-05 16:56:59.398000, D_BoilHTset Watch: , 40
2021-02-05 16:57:00.407000, C_SetPtr[1] SET: , 2
2021-02-05 16:57:01.383000, D_BoilHTset Watch: , 45
2021-02-05 16:57:02.391000, C_SetPtr[1] SET: , 3
2021-02-05 16:57:02.885000, D_BoilHTset Watch: , 46
2021-02-05 16:57:03.888000, C_SetPtr[1] SET: , 4
2021-02-05 16:57:04.396000, D_BoilHTset Watch: , 47
2021-02-05 16:57:05.398000, C_SetPtr[1] SET: , 5
2021-02-05 16:57:06.135000, D_BoilHTset Watch: , 48
2021-02-05 16:57:07.145000, C_SetPtr[1] SET: , 6
2021-02-05 16:57:08.145000, D_BoilHTset Watch: , 49
2021-02-05 16:57:09.146000, C_SetPtr[1] SET: , 7
2021-02-05 16:57:09.648000, D_BoilHTset Watch: , 50
2021-02-05 16:57:10.656000, C_SetPtr[1] SET: , 8
2021-02-05 16:57:11.152000, D_BoilHTset Watch: , 51
2021-02-05 16:57:12.161000, C_SetPtr[1] SET: , 9
2021-02-05 16:57:12.896000, D_BoilHTset Watch: , 52
2021-02-05 16:57:13.904000, C_SetPtr[1] SET: , 10
2021-02-05 16:57:14.888000, D_BoilHTset Watch: , 53
2021-02-05 16:57:15.896000, C_SetPtr[1] SET: , 11
2021-02-05 16:57:16.387000, D_BoilHTset Watch: , 54
2021-02-05 16:57:17.392000, C_SetPtr[1] SET: , 12
2021-02-05 16:57:17.889000, D_BoilHTset Watch: , 55
2021-02-05 16:57:18.899000, C_SetPtr[1] SET: , 13
2021-02-05 16:57:19.653000, D_BoilHTset Watch: , 56
2021-02-05 16:57:20.657000, C_SetPtr[1] SET: , 14
2021-02-05 16:57:21.641000, D_BoilHTset Watch: , 57
2021-02-05 16:57:22.653000, C_SetPtr[1] SET: , 15
2021-02-05 16:57:23.158000, D_BoilHTset Watch: , 58
2021-02-05 16:57:24.169000, C_SetPtr[1] SET: , 16
2021-02-05 16:57:24.650000, D_BoilHTset Watch: , 59
2021-02-05 16:57:25.652000, C_SetPtr[1] SET: , 17
2021-02-05 16:57:26.404000, D_BoilHTset Watch: , 60
2021-02-05 16:57:27.405000, C_SetPtr[1] SET: , 18
2021-02-05 16:57:28.391000, D_BoilHTset Watch: , 65
2021-02-05 16:57:29.394000, C_SetPtr[1] SET: , 19
2021-02-05 16:57:29.892000, D_BoilHTset Watch: , 70
2021-02-05 16:57:30.902000, C_SetPtr[1] SET: , 20
2021-02-05 16:57:31.894000, D_BoilHTset Watch: , 75
2021-02-05 16:57:32.908000, C_SetPtr[1] SET: , 21
2021-02-05 16:57:33.398000, D_BoilHTset Watch: , 80
2021-02-05 16:58:08.522000, F_BLsts1.Bit.b4 Watch: , flowmode
2021-02-05 16:58:08.522000, C_SetPtr[1] SET: , 0
2021-02-05 16:58:15.659000, D_BoilHTset Watch: , 35
2021-02-05 16:58:16.661000, C_SetPtr[1] SET: , 1
2021-02-05 16:58:17.160000, D_BoilHTset Watch: , 40
2021-02-05 16:58:18.167000, C_SetPtr[1] SET: , 2
2021-02-05 16:58:18.668000, D_BoilHTset Watch: , 45
2021-02-05 16:58:19.674000, C_SetPtr[1] SET: , 3
2021-02-05 16:58:20.427000, D_BoilHTset Watch: , 46
2021-02-05 16:58:21.437000, C_SetPtr[1] SET: , 4
2021-02-05 16:58:21.911000, D_BoilHTset Watch: , 47
2021-02-05 16:58:22.916000, C_SetPtr[1] SET: , 5
2021-02-05 16:58:23.664000, D_BoilHTset Watch: , 48
2021-02-05 16:58:24.669000, C_SetPtr[1] SET: , 6
2021-02-05 16:58:25.163000, D_BoilHTset Watch: , 49
2021-02-05 16:58:26.165000, C_SetPtr[1] SET: , 7
2021-02-05 16:58:26.927000, D_BoilHTset Watch: , 50
2021-02-05 16:58:27.932000, C_SetPtr[1] SET: , 8
2021-02-05 16:58:28.413000, D_BoilHTset Watch: , 51
2021-02-05 16:58:29.425000, C_SetPtr[1] SET: , 9
2021-02-05 16:58:29.914000, D_BoilHTset Watch: , 52
2021-02-05 16:58:30.917000, C_SetPtr[1] SET: , 10
2021-02-05 16:58:32.164000, D_BoilHTset Watch: , 53
2021-02-05 16:58:33.165000, C_SetPtr[1] SET: , 11
2021-02-05 16:58:33.666000, D_BoilHTset Watch: , 54
2021-02-05 16:58:34.676000, C_SetPtr[1] SET: , 12
2021-02-05 16:58:35.176000, D_BoilHTset Watch: , 55
2021-02-05 16:58:36.185000, C_SetPtr[1] SET: , 13
2021-02-05 16:58:36.918000, D_BoilHTset Watch: , 56
2021-02-05 16:58:37.929000, C_SetPtr[1] SET: , 14
2021-02-05 16:58:38.933000, D_BoilHTset Watch: , 57
2021-02-05 16:58:39.942000, C_SetPtr[1] SET: , 15
2021-02-05 16:58:40.423000, D_BoilHTset Watch: , 58
2021-02-05 16:58:41.434000, C_SetPtr[1] SET: , 16
2021-02-05 16:58:41.918000, D_BoilHTset Watch: , 59
2021-02-05 16:58:42.925000, C_SetPtr[1] SET: , 17
2021-02-05 16:58:43.670000, D_BoilHTset Watch: , 60
2021-02-05 16:58:44.686000, C_SetPtr[1] SET: , 18
2021-02-05 16:58:45.670000, D_BoilHTset Watch: , 65
2021-02-05 16:58:46.681000, C_SetPtr[1] SET: , 19
2021-02-05 16:58:47.182000, D_BoilHTset Watch: , 70
2021-02-05 16:58:48.190000, C_SetPtr[1] SET: , 20
2021-02-05 16:58:48.684000, D_BoilHTset Watch: , 75
2021-02-05 16:58:49.697000, C_SetPtr[1] SET: , 21
2021-02-05 16:58:50.445000, D_BoilHTset Watch: , 80
2021-02-05 16:58:52.477000, F_BLsts1.Bit.b4 Watch: , indoor
2021-02-05 16:58:52.479000, C_SetPtr[1] SET: , 0
2021-02-05 16:59:26.689000, D_BoilHTset Watch: , 5
2021-02-05 16:59:27.698000, C_SetPtr[1] SET: , 1
 , flowmode
2021-02-05 17:00:36.491000, C_SetPtr[1] SET: , 0
2021-02-05 17:00:43.462000, D_BoilHTset Watch: , 35
2021-02-05 17:00:44.463000, C_SetPtr[1] SET: , 1
2021-02-05 17:00:45.217000, D_BoilHTset Watch: , 40
2021-02-05 17:00:46.232000, C_SetPtr[1] SET: , 2
2021-02-05 17:00:46.727000, D_BoilHTset Watch: , 45
2021-02-05 17:00:47.740000, C_SetPtr[1] SET: , 3
2021-02-05 17:00:48.218000, D_BoilHTset Watch: , 46
2021-02-05 17:00:49.233000, C_SetPtr[1] SET: , 4
2021-02-05 17:00:49.731000, D_BoilHTset Watch: , 47
2021-02-05 17:00:50.741000, C_SetPtr[1] SET: , 5
2021-02-05 17:00:51.214000, D_BoilHTset Watch: , 48
2021-02-05 17:00:52.219000, C_SetPtr[1] SET: , 6
2021-02-05 17:00:52.714000, D_BoilHTset Watch: , 49
2021-02-05 17:00:53.724000, C_SetPtr[1] SET: , 7
2021-02-05 17:00:54.214000, D_BoilHTset Watch: , 50
2021-02-05 17:00:55.220000, C_SetPtr[1] SET: , 8
2021-02-05 17:00:55.715000, D_BoilHTset Watch: , 51
2021-02-05 17:00:56.716000, C_SetPtr[1] SET: , 9
2021-02-05 17:00:57.217000, D_BoilHTset Watch: , 52
