SET: 35
Watch: 35
SET: 40
Watch: 40
SET: 45
Watch: 45
SET: 46
Watch: 46
SET: 47
Watch: 47
SET: 48
Watch: 48
SET: 49
Watch: 49
SET: 50
Watch: 50
SET: 51
Watch: 51
SET: 52
Watch: 52
SET: 53
Watch: 53
SET: 54
Watch: 54
SET: 55
Watch: 55
SET: 56
Watch: 56
SET: 57
Watch: 57
SET: 58
Watch: 58
SET: 59
Watch: 59
SET: 60
Watch: 60
SET: 65
Watch: 65
SET: 70
Watch: 70
SET: 75
Watch: 75
SET: 80
Watch: 80
2021-02-03 16:39:35.956000, D_BoilHTset Watch: , 60
2021-02-03 16:39:36.963000, D_T2L_HTset SET: , 65
2021-02-03 16:39:37.704000, D_BoilHTset Watch: , 65
2021-02-03 16:39:38.706000, D_T2L_HTset SET: , 70
2021-02-03 16:39:39.204000, D_BoilHTset Watch: , 70
2021-02-03 16:39:40.210000, D_T2L_HTset SET: , 75
2021-02-03 16:39:40.967000, D_BoilHTset Watch: , 75
2021-02-03 16:39:41.979000, D_T2L_HTset SET: , 80
2021-02-03 16:39:42.491000, D_BoilHTset Watch: , 80
2021-02-04 13:08:16.813000, D_T2L_HTset SET: , 35
2021-02-04 13:08:27.263000, D_T2L_HTset SET: , 35
2021-02-04 13:22:42.976000, D_T2L_HTset SET: , 35
2021-02-04 13:22:58.977000, D_BoilHTset Watch: , 35
2021-02-04 13:22:59.992000, D_T2L_HTset SET: , 40
